SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,34482443,PMC8741702,10.1007/s00429-021-02373-x,"Coenen, Volker A; Döbrössy, Máté D; Teo, Shi Jia; Wessolleck, Johanna; Sajonz, Bastian E A; Reinacher, Peter C; Thierauf-Emberger, Annette; Spittau, Björn; Leupold, Jochen; von Elverfeldt, Dominik; Schlaepfer, Thomas E; Reisert, Marco",2022,1,Diverging prefrontal cortex fiber connection routes to the subthalamic nucleus and the mesencephalic ventral tegmentum investigated with long range (normative) and short range (ex-vivo high resolution) 7T DTI.,"Brain Struct Funct",227,"1","23-47",,8,"""Universitätsklinikum Freiburg"":""ID_NOT_SUPPLIED""",Y,cc by,2021-09-05,,Y,N
MED,34242055,PMC9255256,10.1146/annurev-vision-032321-100012,"Golomb, Julie D; Mazer, James A",2021,9,Visual Remapping.,"Annu Rev Vis Sci",7,"","257-277",,4,"""NEI NIH HHS"":""R01 EY025103"",""NEI NIH HHS"":""R01 EY025648""",N,,2021-07-09,,Y,N
MED,33827753,PMC8032402,10.7554/elife.64569,"Liu, Bingyu; Tian, Qingyang; Gu, Yong",2021,4,Robust vestibular self-motion signals in macaque posterior cingulate region.,"Elife",10,"","e64569",,7,"""Shanghai Municipal Science and Technology Commission"":""2018SHZDZX05"",""National Natural Science Foundation of China"":""31761133014"",""CAS"":""XDB32070000""",Y,cc by,2021-04-08,,Y,N
MED,33670154,PMC7916832,10.3390/genes12020259,"Hogenaar, Jirrine T T; van Bokhoven, Hans",2021,2,Schizophrenia: Complement Cleaning or Killing.,"Genes (Basel)",12,"2","259",,2,"",Y,cc by,2021-02-11,,Y,N
MED,35606759,PMC9125910,10.1186/s12958-022-00953-y,"Hu, Kai-Lun; Chen, Zimiao; Li, Xiaoxue; Cai, Enci; Yang, Haiyan; Chen, Yi; Wang, Congying; Ju, Liping; Deng, Wenhai; Mu, Liangshan",2022,5,Advances in clinical applications of kisspeptin-GnRH pathway in female reproduction.,"Reprod Biol Endocrinol",20,"1","81",,2,"",Y,cc by,2022-05-23,,Y,N
MED,36810199,PMC10005762,10.7554/elife.82467,"Wiest, Christoph; Torrecillos, Flavie; Pogosyan, Alek; Bange, Manuel; Muthuraman, Muthuraman; Groppa, Sergiu; Hulse, Natasha; Hasegawa, Harutomo; Ashkan, Keyoumars; Baig, Fahd; Morgante, Francesca; Pereira, Erlick A; Mallet, Nicolas; Magill, Peter J; Brown, Peter; Sharott, Andrew; Tan, Huiling",2023,2,The aperiodic exponent of subthalamic field potentials reflects excitation/inhibition balance in Parkinsonism.,"Elife",12,"","e82467",,5,"""National Institute for Health Research Oxford Biomedical Research Centre"":""ID_NOT_SUPPLIED"",""Parkinson's UK"":""G-0806"",""Parkinson&apos;s UK"":""G-0806"",""Medical Research Council"":""MC_UU_00003/2"",""Medical Research Council"":""MC_UU_00003/6"",""Medical Research Council"":""MR/P012272/1"",""National Institute for Health Research (NIHR)"":""ID_NOT_SUPPLIED"",""Rosetrees Trust"":""ID_NOT_SUPPLIED"",""Rosetrees Trust"":""PGL21 10115-CD1"",""Medical Research Council"":""MR/V00655X/1"",""Rosetrees Trust"":""M780"",""Medical Research Council"":""MC_UU_00003/5""",Y,cc by,2023-02-22,,Y,N
MED,36810316,PMC9944880,10.3390/vision7010012,"Marks, David F",2023,2,The Action Cycle Theory of Perception and Mental Imagery.,"Vision (Basel)",7,"1","12",,0,"",Y,cc by,2023-02-14,,Y,N
MED,32921641,PMC7492847,10.5607/en20025,"Ahn, Jungryul; Phan, Huu Lam; Phan, Huu Lam; Cha, Seongkwang; Koo, Kyo-In; Yoo, Yongseok; Goo, Yong Sook",2020,8,Synchrony of Spontaneous Burst Firing between Retinal Ganglion Cells Across Species.,"Exp Neurobiol",29,"4","285-299",,2,"""National Research Foundation of Korea"":""NRF-2017M3A9E2056460"",""National Research Foundation of Korea"":""NRF-2018R1A2B6003917"",""National Research Foundation of Korea"":""2017M3A9E2062707"",""Ministry of Science, ICT and Future Planning"":""ID_NOT_SUPPLIED"",""Chungbuk National University"":""ID_NOT_SUPPLIED"",""Incheon National University"":""ID_NOT_SUPPLIED""",Y,cc by-nc,2020-08-01,,Y,N
MED,28824385,PMC5539090,10.3389/fnana.2017.00065,"Kobayashi, Kenta; Inoue, Ken-Ichi; Tanabe, Soshi; Kato, Shigeki; Takada, Masahiko; Kobayashi, Kazuto",2017,,Pseudotyped Lentiviral Vectors for Retrograde Gene Delivery into Target Brain Regions.,"Front Neuroanat",11,"","65",,10,"",Y,cc by,2017-08-02,,Y,N
MED,33551724,PMC7855852,10.3389/fnins.2020.600178,"Menniti, Frank S; Chappie, Thomas A; Schmidt, Christopher J",2020,,PDE10A Inhibitors-Clinical Failure or Window Into Antipsychotic Drug Action?,"Front Neurosci",14,"","600178",,8,"",Y,cc by,2021-01-20,,Y,N
MED,24125808,PMC3889805,10.1016/j.brainres.2013.10.006,"Kobayashi, K; Liu, CC; Jensen, AL; Vitek, JL; Mari, Z; Lenz, FA",2013,12,Thalamic post-inhibitory bursting occurs in patients with organic dystonia more often than controls.,"Brain Res",1541,"","81-91",,3,"""NINDS NIH HHS"":""NS058945"",""NINDS NIH HHS"":""NS38493"",""NINDS NIH HHS"":""R01 NS058945"",""NINDS NIH HHS"":""R01 NS038493"",""NINDS NIH HHS"":""NS040059"",""NINDS NIH HHS"":""R56 NS038493""",N,,2013-10-11,,Y,N
MED,37371088,PMC10297544,10.3390/cells12121618,"Whitfield, James F; Rennie, Kerry; Chakravarthy, Balu",2023,6,Alzheimer's Disease and Its Possible Evolutionary Origin: Hypothesis.,"Cells",12,"12","1618",,0,"",Y,cc by,2023-06-13,,Y,N
MED,30545855,PMC6900982,10.1126/science.aat8077,"Zhu, Ying; Sousa, André M M; Gao, Tianliuyun; Skarica, Mario; Li, Mingfeng; Santpere, Gabriel; Esteller-Cucala, Paula; Juan, David; Ferrández-Peral, Luis; Gulden, Forrest O; Yang, Mo; Miller, Daniel J; Marques-Bonet, Tomas; Imamura Kawasawa, Yuka; Zhao, Hongyu; Sestan, Nenad",2018,12,Spatiotemporal transcriptomic divergence across human and macaque brain development.,"Science",362,"6420","eaat8077",,137,"""National Institute of Mental Health"":""MH089929"",""National Institute of Mental Health"":""MH103339"",""National Institute of Mental Health"":""MH106934""",N,,2018-12-13,,Y,N
MED,27292113,PMC5148730,10.1016/j.heares.2016.05.014,"Meredith, M Alex; Lomber, Stephen G",2017,1,Species-dependent role of crossmodal connectivity among the primary sensory cortices.,"Hear Res",343,"","83-91",,14,"""Natural Sciences and Engineering Research Council of Canada"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""NS-39460"",""NINDS NIH HHS"":""R01 NS039460"",""Canadian Institutes of Health Research"":""ID_NOT_SUPPLIED""",N,,2016-06-09,,Y,N
MED,31582526,PMC6807278,10.1523/jneurosci.0077-19.2019,"Yamamoto, Tatsuya; Hayashi, Takuya; Murata, Yumi; Ose, Takayuki; Higo, Noriyuki",2019,10,Premotor Cortical-Cerebellar Reorganization in a Macaque Model of Primary Motor Cortical Lesion and Recovery.,"J Neurosci",39,"43","8484-8496",,8,"",N,cc by-nc-sa,2019-10-03,2020-04-23,Y,N
MED,27989846,,10.1016/j.neuroimage.2016.10.039,"Galineau, Laurent; Kas, Aurélie; Worbe, Yulia; Chaigneau, Marion; Herard, Anne-Sophie; Guillermier, Martine; Delzescaux, Thierry; Féger, Jean; Hantraye, Philippe; Tremblay, Léon",2017,2,Cortical areas involved in behavioral expression of external pallidum dysfunctions: A PET imaging study in non-human primates.,"Neuroimage",146,"","1025-1037",,8,"""Agence Nationale de Recherche"":""ANR-05-NEUR-015-01""",N,,2016-10-29,,N,N
MED,35174784,PMC8893719,10.7554/elife.74653,"Jiang, Yuwei; Komatsu, Misako; Chen, Yuyan; Xie, Ruoying; Zhang, Kaiwei; Xia, Ying; Gui, Peng; Liang, Zhifeng; Wang, Liping",2022,2,Constructing the hierarchy of predictive auditory sequences in the marmoset brain.,"Elife",11,"","e74653",,3,"""National Natural Science Foundation of China"":""81801354"",""Strategic Priority Research Program"":""XDB32030100"",""Shanghai Municipal Science and Technology Major Project"":""2018SHZDZX05"",""JSPS KAKENHI"":""JP19H04993"",""Strategic Priority Research Program"":""XDBS01030100"",""Pioneer Hundreds of Talents Program from the Chinese Academy of Sciences"":""ID_NOT_SUPPLIED"",""National Science and Technology Innovation 2030 Major Program"":""2021ZD0204102"",""National Natural Science Foundation of China"":""31900797"",""Youth Innovation Promotion Association Chinese Academy of Sciences"":""ID_NOT_SUPPLIED"",""Strategic Priority Research Program"":""XDB32070201"",""Brain/MINDS from the Japan Agency for Medical Research and Development"":""JP20dm0207069""",Y,cc by,2022-02-17,,Y,N
MED,27015304,PMC6193467,10.1016/j.cell.2016.03.010,"Chen, Chinfei; Bickford, Martha E; Hirsch, Judith A",2016,3,Untangling the Web between Eye and Brain.,"Cell",165,"1","20-21",,11,"""NICHD NIH HHS"":""U54 HD090255"",""NEI NIH HHS"":""R01 EY024173"",""NEI NIH HHS"":""R01 EY013613""",N,,2016-03-01,,Y,N
MED,25579413,,10.1016/j.jns.2014.11.017,"Cheng, Lan; Lei, Song; Chen, Si-Han; Hong, Zhen; Yang, Tian-Hua; Li, Li; Chen, Fei; Li, Hong-Xia; Zhou, Dong; Li, Jin-Mei",2015,1,Pretreatment with intravenous levetiracetam in the rhesus monkey Coriaria lactone-induced status epilepticus model.,"J Neurol Sci",348,"1-2","111-120",,8,"""National Natural Science Foundation of China"":""81071047""",N,,2014-11-18,,N,N
MED,29937266,PMC6699597,10.1016/j.cortex.2018.05.005,"Eichert, Nicole; Verhagen, Lennart; Folloni, Davide; Jbabdi, Saad; Khrapitchev, Alexandre A; Sibson, Nicola R; Mantini, Dante; Sallet, Jerome; Mars, Rogier B",2019,9,"What is special about the human arcuate fasciculus? Lateralization, projections, and expansion.","Cortex",118,"","107-115",,37,"""Wellcome Trus"":""203730/Z/16/Z"",""Wellcome Trust"":""203730/Z/16/Z"",""Biotechnology and Biological Sciences Research Council"":""BB/N019814/1"",""the Medical Research Council UK"":""MR/L009013/1"",""Cancer Research UK"":""16945"",""Dutch Research Council (NWO)"":""452-13-015"",""Cancer Research UK"":""C5255/A15935"",""Wellcome Trus"":""105651/Z/14/Z"",""Netherlands Organization for Scientific Research NWO"":""452-13-015"",""Medical Research Council"":""MR/L009013/1"",""Wellcome Trust"":""105238/Z/14/Z"",""Wellcome Trus"":""105238/Z/14/Z"",""Wellcome Trust"":""105651/Z/14/Z"",""Wellcome Centre for Integrative Neuroimaging"":""203139/Z/16/Z"",""Wellcome Trust"":""203139/Z/16/Z"",""Biotechnology and Biological Sciences Research Council UK"":""BB/N019814/1""",Y,cc by,2018-05-12,2019-09-01,Y,N
MED,27242449,PMC4861896,10.3389/fnana.2016.00053,"Henssen, Dylan J H A; Kurt, Erkan; Kozicz, Tamas; van Dongen, Robert; Bartels, Ronald H M A; van Cappellen van Walsum, Anne-Marie",2016,,New Insights in Trigeminal Anatomy: A Double Orofacial Tract for Nociceptive Input.,"Front Neuroanat",10,"","53",,18,"",Y,cc by,2016-05-10,,Y,N
MED,35546225,PMC9097168,10.1186/s12863-022-01048-8,"Andirkó, Alejandro; Boeckx, Cedric",2022,5,Brain region-specific effects of nearly fixed sapiens-derived alleles.,"BMC Genom Data",23,"1","36",,0,"""Ministerio de Econom?a y Competitividad"":""BES-2017-080366"",""Ministerio de Ciencia, Innovaci?n y Universidades"":""PID2019-107042GB-I00"",""Ministry of Education, Culture, Sports, Science and Technology"":""JP17H06379"",""Fundaci?n BBVA"":""ID_NOT_SUPPLIED"",""Ag?ncia de Gesti? d&apos;Ajuts Universitaris i de Recerca"":""2017-SGR-341""",Y,cc by,2022-05-11,,Y,N
MED,31422797,PMC6999854,10.1016/j.biopsych.2019.06.022,"Fox, Andrew S; Souaiaia, Tade; Oler, Jonathan A; Kovner, Rothem; Kim, Jae Mun Hugo; Nguyen, Joseph; French, Delores A; Riedel, Marissa K; Fekete, Eva M; Rabska, Matthew R; Olsen, Miles E; Brodsky, Ethan K; Alexander, Andrew L; Block, Walter F; Roseboom, Patrick H; Knowles, James A; Kalin, Ned H",2019,12,Dorsal Amygdala Neurotrophin-3 Decreases Anxious Temperament in Primates.,"Biol Psychiatry",86,"12","881-889",,13,"""National Primate Center Research Centers"":""P51-OD011106"",""NIH HHS"":""P51 OD011106"",""NIH HHS"":""P51 OD011107"",""California National Primate Research Center"":""ID_NOT_SUPPLIED"",""Wiasman Center"":""P30-HD003352"",""NIMH NIH HHS"":""T32 MH018931"",""NIMH NIH HHS"":""R01 MH081884"",""University of California, Davis"":""ID_NOT_SUPPLIED"",""NICHD NIH HHS"":""P30 HD003352"",""NCRR NIH HHS"":""P51 RR000167"",""National Primate Center Research Centers"":""P51-OD011107"",""NIMH NIH HHS"":""R01 MH046729""",N,,2019-07-02,2020-12-15,Y,N
MED,25969754,PMC4392997,10.5402/2012/262941,"Becchetti, Andrea",2012,,Neuronal nicotinic receptors in sleep-related epilepsy: studies in integrative biology.,"ISRN Biochem",2012,"","262941",,2,"""Telethon"":""GGP12147"",""Telethon, Italy"":""GGP12147""",Y,cc by,2012-12-09,,Y,N
MED,33491441,PMC9021884,10.1021/acschemneuro.0c00737,"Taddei, Carlotta; Morse, Cheryl L; Kim, Min-Jeong; Liow, Jeih-San; Montero Santamaria, Jose; Zhang, Andrea; Manly, Lester S; Zanotti-Fregonara, Paolo; Gladding, Robert L; Zoghbi, Sami S; Innis, Robert B; Pike, Victor W",2021,2,Synthesis of [<sup>18</sup>F]PS13 and Evaluation as a PET Radioligand for Cyclooxygenase-1 in Monkey.,"ACS Chem Neurosci",12,"3","517-530",,6,"""Intramural NIH HHS"":""ZIA MH002793"",""Intramural NIH HHS"":""ZIA MH002795"",""National Institute of Mental Health"":""ZIA-MH002795"",""National Institute of Mental Health"":""ZIA-MH002793""",N,,2021-01-25,,Y,N
MED,35766286,PMC9242645,10.7554/elife.75769,"Mofrad, Maryam H; Gilmore, Greydon; Koller, Dominik; Mirsattari, Seyed M; Burneo, Jorge G; Steven, David A; Khan, Ali R; Suller Marti, Ana; Muller, Lyle",2022,6,Waveform detection by deep learning reveals multi-area spindles that are selectively modulated by memory load.,"Elife",11,"","e75769",,1,"""Canada First Research Excellence Fund"":""BrainsCAN at Western University"",""Kyoto University"":""SPIRITS 2020"",""Fields Institute for Research in Mathematical Sciences"":""Postdoctoral Fellowship"",""National Science Foundation"":""NeuroNex Grant No. 2015276"",""Compute Canada"":""Resource Allocation Competitions (RAC)""",Y,cc by,2022-06-29,,Y,N
MED,35463532,PMC9020768,10.3389/fpsyt.2022.832209,"Hart, Xenia M; Schmitz, Christian N; Gründer, Gerhard",2022,,Molecular Imaging of Dopamine Partial Agonists in Humans: Implications for Clinical Practice.,"Front Psychiatry",13,"","832209",,1,"",Y,cc by,2022-04-06,,Y,N
MED,23974723,PMC3664777,10.3389/fpsyg.2013.00200,"Baars, Bernard J; Franklin, Stan; Ramsoy, Thomas Zoega",2013,,Global workspace dynamics: cortical "binding and propagation" enables conscious contents.,"Front Psychol",4,"","200",,67,"",Y,cc by,2013-05-28,,Y,N
MED,35547660,PMC9081874,10.3389/fncom.2022.847336,"Siu, Pok Him; Müller, Eli; Zerbi, Valerio; Aquino, Kevin; Fulcher, Ben D",2022,,Extracting Dynamical Understanding From Neural-Mass Models of Mouse Cortex.,"Front Comput Neurosci",16,"","847336",,1,"",Y,cc by,2022-04-25,,Y,N
MED,37217510,PMC10203257,10.1038/s41467-023-38675-3,"Rassi, Elie; Zhang, Yi; Mendoza, Germán; Méndez, Juan Carlos; Merchant, Hugo; Haegens, Saskia",2023,5,Distinct beta frequencies reflect categorical decisions.,"Nat Commun",14,"1","2923",,1,"""Dutch Research Council (NWO)"":""016.Vidi.185.137"",""NIMH NIH HHS"":""R01 MH123679""",Y,cc by,2023-05-22,,Y,N
MED,31312100,PMC6613023,10.1002/rmb2.12272,"Ubuka, Takayoshi; Tsutsui, Kazuyoshi",2019,7,Reproductive neuroendocrinology of mammalian gonadotropin-inhibitory hormone.,"Reprod Med Biol",18,"3","225-233",,6,"",Y,cc by-nc,2019-04-17,,Y,N
MED,18550594,PMC2638784,10.1093/cercor/bhn093,"García-Cabezas, Miguel Angel; Martínez-Sánchez, Patricia; Sánchez-González, Miguel Angel; Garzón, Miguel; Cavada, Carmen",2009,2,Dopamine innervation in the thalamus: monkey versus rat.,"Cereb Cortex",19,"2","424-434",,77,"",Y,cc by-nc,2008-06-11,,Y,N
MED,35283728,PMC8908203,10.3389/fnmol.2022.839198,"Miao, Huihui; Yu, Kang; Gao, Danyang; Lin, Xiaowan; Cao, Ying; Liu, Xiao; Qiao, Hui; Li, Tianzuo",2022,,A Bibliometric Analysis of Research on Ketamine From 2001 to 2020.,"Front Mol Neurosci",15,"","839198",,4,"""National Natural Science Foundation of China"":""ID_NOT_SUPPLIED"",""Natural Science Foundation of Beijing Municipality"":""ID_NOT_SUPPLIED""",Y,cc by,2022-02-24,,Y,N
MED,28228719,PMC5296321,10.3389/fnsys.2017.00003,"Bourne, James A; Morrone, Maria Concetta",2017,,Plasticity of Visual Pathways and Function in the Developing Brain: Is the Pulvinar a Crucial Player?,"Front Syst Neurosci",11,"","3",,12,"""European Research Council"":""338866""",Y,cc by,2017-02-08,,Y,N
MED,34634680,PMC8627476,10.1016/j.autneu.2021.102887,"Neuhuber, Winfried L; Berthoud, Hans-Rudolf",2021,12,Functional anatomy of the vagus system - Emphasis on the somato-visceral interface.,"Auton Neurosci",236,"","102887",,8,"""NIDDK NIH HHS"":""R01 DK047348"",""National Institutes of Health"":""DK047348"",""Deutsche Forschungsgemeinschaft"":""NE 534/3-1""",N,,2021-09-28,2022-12-01,Y,N
MED,33882349,PMC8594288,10.1016/j.neuroimage.2021.118082,"Autio, Joonas A; Zhu, Qi; Li, Xiaolian; Glasser, Matthew F; Schwiedrzik, Caspar M; Fair, Damien A; Zimmermann, Jan; Yacoub, Essa; Menon, Ravi S; Van Essen, David C; Hayashi, Takuya; Russ, Brian; Vanduffel, Wim",2021,8,Minimal specifications for non-human primate MRI: Challenges in standardizing and harmonizing data collection.,"Neuroimage",236,"","118082",,8,"""CIHR"":""FRN-148453"",""NINDS NIH HHS"":""P50 NS098573"",""NIMH NIH HHS"":""R01 MH096773"",""NIMH NIH HHS"":""R01 MH101555"",""NIMH NIH HHS"":""R01 MH111439"",""NIMH NIH HHS"":""R01 MH115357"",""NIBIB NIH HHS"":""P41 EB027061"",""NIMH NIH HHS"":""RF1 MH116978"",""NIMH NIH HHS"":""U54 MH091657"",""Japan Agency for Medical Research and Development"":""ID_NOT_SUPPLIED"",""Japan Society for the Promotion of Science"":""ID_NOT_SUPPLIED"",""NIDA NIH HHS"":""U01 DA041148"",""NIDA NIH HHS"":""P30 DA048742""",Y,cc by,2021-04-18,,Y,N
MED,33190145,PMC9126804,10.1038/s41380-020-00948-4,"Lebenheim, Lydia; Booker, Sam A; Derst, Christian; Weiss, Torsten; Wagner, Franziska; Gruber, Clemens; Vida, Imre; Zahm, Daniel S; Veh, Rüdiger W",2022,4,"A novel giant non-cholinergic striatal interneuron restricted to the ventrolateral striatum coexpresses Kv3.3 potassium channel, parvalbumin, and the vesicular GABA transporter.","Mol Psychiatry",27,"4","2315-2328",,0,"",Y,cc by,2022-04-01,,Y,N
MED,32477252,PMC7235321,10.3389/fneur.2020.00389,"da Silva, Ana Paula Bornes; Silva, Rodrigo Braccini Madeira; Goi, Leise Daniele Sckenal; Molina, Rachel Dias; Machado, Denise Cantarelli; Sato, Douglas Kazutoshi",2020,,Experimental Models of Neuroimmunological Disorders: A Review.,"Front Neurol",11,"","389",,1,"""CoordenaÃ§Ã£o de AperfeiÃ§oamento de Pessoal de NÃ­vel Superior"":""ID_NOT_SUPPLIED""",Y,cc by,2020-05-12,,Y,N
MED,27824897,PMC5100888,10.1371/journal.pone.0165935,"Becker-Bense, Sandra; Buchholz, Hans-Georg; Baier, Bernhard; Schreckenberger, Mathias; Bartenstein, Peter; Zwergal, Andreas; Brandt, Thomas; Dieterich, Marianne",2016,,Functional Plasticity after Unilateral Vestibular Midbrain Infarction in Human Positron Emission Tomography.,"PLoS One",11,"11","e0165935",,5,"""Stiftung Rheinland-Pfalz für Innovati"":""961-386261 / 759"",""German Federal Ministry of Education and Research"":""01 EO 1401"",""Deutsche Forschungsgemeinschaft"":""DI 379/4-3"",""German Federal Ministry of Education and Research"":""01 EO 090""",Y,cc by,2016-11-08,,Y,N
MED,33878384,,10.1016/j.neuroimage.2021.118077,"Han, Min-Jun; Park, Chan-Ung; Kang, Sangyun; Kim, Byounghoon; Nikolaidis, Aki; Milham, Michael P; Hong, Seok Jun; Kim, Seong-Gi; Baeg, Eunha",2021,8,Mapping functional gradients of the striatal circuit using simultaneous microelectric stimulation and ultrahigh-field fMRI in non-human primates.,"Neuroimage",236,"","118077",,3,"""Brain and Behavior Research Foundation"":""ID_NOT_SUPPLIED"",""National Institute of Mental Health"":""R21MH118556–02"",""National Alliance for Research on Schizophrenia and Depression"":""28,436"",""Korea Basic Science Institute"":""IBS-R015-D1"",""National Institute of Mental Health"":""U01MH099059"",""National Institute of Mental Health"":""12,345"",""NIMH NIH HHS"":""U01 MH099059""",N,cc by-nc-nd,2021-04-18,,N,N
MED,34795573,PMC8593388,10.3389/fnagi.2021.731114,"Kong, Yanyan; Zhang, Shibo; Huang, Lin; Zhang, Chencheng; Xie, Fang; Zhang, Zhengwei; Huang, Qi; Jiang, Donglang; Li, Junpeng; Zhou, Weiyan; Hua, Tao; Sun, Bomin; Wang, Jiao; Guan, Yihui",2021,,Positron Emission Computed Tomography Imaging of Synaptic Vesicle Glycoprotein 2A in Alzheimer's Disease.,"Front Aging Neurosci",13,"","731114",,1,"",Y,cc by,2021-11-02,,Y,N
MED,32758262,PMC7409464,10.1186/s12974-020-01910-5,"Wang, Hannah A; Liang, Hua-Jun; Ernst, Thomas M; Oishi, Kenichi; Chang, Linda",2020,8,Microstructural brain abnormalities in HIV+ individuals with or without chronic marijuana use.,"J Neuroinflammation",17,"1","230",,5,"""National Institute of Neurological Disorders and Stroke"":""1U54NS56883"",""NINDS NIH HHS"":""1U54NS56883"",""NIDA NIH HHS"":""K02-DA16991"",""NIDA NIH HHS"":""1R01DA035659"",""NIDA NIH HHS"":""2K24-DA16170"",""National Institute on Drug Abuse"":""1R01DA035659"",""National Institute on Drug Abuse"":""2K24-DA16170"",""National Institute on Drug Abuse"":""K02-DA16991""",Y,cc by,2020-08-06,,Y,N
MED,34704001,PMC8524197,10.1016/j.isci.2021.103207,"Yue, Feng; Feng, Su; Lu, Chunling; Zhang, Ting; Tao, Guoxian; Liu, Jing; Yue, Chunmei; Jing, Naihe",2021,10,Synthetic amyloid-β oligomers drive early pathological progression of Alzheimer's disease in nonhuman primates.,"iScience",24,"10","103207",,3,"""National Key Research and Development Program of China"":""2019YFA0801402"",""Chinese Academy of Sciences"":""XDA16020404"",""National Key Research and Development Program of China"":""2018YFA0108000"",""National Natural Science Foundation of China"":""31630043"",""National Natural Science Foundation of China"":""81671224"",""National Key Research and Development Program of China"":""2018YFA0800100"",""National Natural Science Foundation of China"":""31472056"",""Hainan University"":""RZ2000009939"",""Hainan University"":""RZ2100003016"",""Chinese Academy of Sciences"":""XDA16020501"",""National Key Research and Development Program of China"":""2017YFA0102700"",""National Key Research and Development Program of China"":""2018YFA0107200"",""National Key Research and Development Program of China"":""2018YFA0108500""",Y,cc by-nc-nd,2021-09-30,,Y,N
