INDEX	MACAQUE_COUNT_IN_TA	OTHER_SPIECIES_COUNT_IN_TA	TC_CT_COUNT_IN_TA	THALAM_COUNT_IN_TA	CORTEX_COUNT_IN_TA	INJECT_COUNT_IN_TA	METHOD_COUNT_IN_TA	CONNECT_COUNT_IN_TA	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
3928	0.0	3.0	0.0	1.0	1.0	2.0	0.0	2.0			42.76666119016056
8783	0.0	0.0	0.0	0.0	0.0	0.0	3.0	8.0			42.76666119016056
6194	0.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0			42.70454859016777
1122	6.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			42.68791940531986
1825	2.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0			42.68791940531986
1704	2.0	0.0	0.0	0.0	16.0	0.0	0.0	9.0			42.68497909356209
2738	2.0	0.0	0.0	1.0	12.0	0.0	0.0	1.0			42.57795955024631
5022	0.0	0.0	0.0	0.0	18.0	0.0	0.0	15.0			42.44808211823001
8669	3.0	14.0	0.0	0.0	18.0	0.0	0.0	7.0			42.44808211823001
768	2.0	15.0	0.0	0.0	19.0	0.0	0.0	8.0			42.4439685844727
7422	0.0	1.0	0.0	2.0	4.0	0.0	0.0	1.0			42.44396858447269
419	4.0	0.0	0.0	0.0	8.0	0.0	2.0	1.0			42.44396858447269
807	6.0	0.0	0.0	0.0	3.0	0.0	0.0	12.0			42.31051612549139
8166	2.0	2.0	0.0	0.0	6.0	2.0	0.0	4.0			42.30311419963922
6554	2.0	0.0	0.0	0.0	6.0	0.0	0.0	14.0			42.30311419963922
6133	0.0	0.0	0.0	0.0	12.0	0.0	0.0	18.0			42.26913657897209
4998	0.0	0.0	0.0	0.0	0.0	0.0	4.0	5.0			42.05916337879205
1287	6.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0			42.03689162704515
5081	12.0	4.0	0.0	0.0	0.0	0.0	6.0	0.0			42.01339902313738
921	9.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0			41.95814984220446
9515	0.0	0.0	0.0	0.0	6.0	0.0	0.0	24.0			41.918308993958576
3691	0.0	0.0	0.0	2.0	17.0	0.0	0.0	0.0			41.91716600618357
3804	5.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0			41.91716600618357
2354	0.0	3.0	0.0	0.0	14.0	0.0	0.0	16.0			41.87238444607321
3399	4.0	0.0	0.0	0.0	7.0	0.0	2.0	1.0			41.85505340619078
7630	4.0	6.0	0.0	0.0	12.0	0.0	3.0	0.0			41.66635176627654
3947	0.0	9.0	0.0	3.0	3.0	0.0	0.0	0.0			41.58883083359672
2906	0.0	7.0	0.0	3.0	3.0	0.0	0.0	0.0			41.58883083359672
4256	0.0	0.0	0.0	3.0	3.0	0.0	0.0	0.0			41.58883083359672
7358	3.0	7.0	0.0	0.0	0.0	0.0	3.0	3.0			41.58883083359672
5348	0.0	11.0	0.0	3.0	0.0	0.0	0.0	1.0			41.58883083359672
10690	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0			41.58883083359672
7498	0.0	6.0	0.0	3.0	3.0	0.0	0.0	0.0			41.58883083359672
9751	0.0	0.0	0.0	0.0	13.0	0.0	0.0	16.0			41.52742008863845
2082	0.0	1.0	0.0	1.0	13.0	0.0	0.0	2.0			41.51008904875603
8306	4.0	2.0	0.0	1.0	0.0	4.0	0.0	0.0			41.47024820051014
4059	3.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0			41.47024820051014
8515	0.0	4.0	0.0	0.0	8.0	0.0	0.0	20.0			41.43134726391533
8227	0.0	0.0	0.0	0.0	8.0	0.0	0.0	20.0			41.43134726391533
6420	6.0	0.0	0.0	0.0	6.0	2.0	0.0	2.0			41.43134726391533
5913	2.0	30.0	0.0	0.0	2.0	0.0	0.0	20.0			41.43134726391533
5519	3.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0			41.328250827901655
7181	15.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0			41.328250827901655
5691	2.0	0.0	0.0	0.0	8.0	0.0	0.0	11.0			41.32825082790165
3916	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0			41.32825082790165
8672	0.0	0.0	0.0	0.0	22.0	0.0	0.0	12.0			41.32696465426112
5444	4.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0			41.26613822790886
3409	3.0	0.0	0.0	0.0	14.0	0.0	0.0	7.0			41.26613822790886
7186	5.0	1.0	0.0	0.0	4.0	0.0	1.0	3.0			41.26613822790886
4113	10.0	11.0	0.0	0.0	0.0	0.0	6.0	0.0			41.17812859982156
4479	3.0	0.0	0.0	0.0	18.0	0.0	0.0	6.0			41.112768191984784
1429	2.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0			41.00555822221379
4776	4.0	0.0	0.0	0.0	8.0	0.0	0.0	8.0			41.00555822221379
8810	0.0	0.0	0.0	0.0	15.0	0.0	0.0	14.0			40.943445622221006
4546	7.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0			40.92117387047411
4220	17.0	9.0	0.0	0.0	3.0	6.0	0.0	0.0			40.842432085633405
4291	4.0	25.0	0.0	0.0	10.0	0.0	0.0	7.0			40.83108134296072
4337	6.0	1.0	0.0	0.0	3.0	0.0	4.0	0.0			40.80259123738752
7213	9.0	22.0	0.0	0.0	0.0	0.0	6.0	0.0			40.70157770079993
4092	14.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0			40.62075301653315
2332	0.0	0.0	0.0	0.0	18.0	0.0	0.0	12.0			40.371688470447566
2250	0.0	0.0	0.0	0.0	10.0	0.0	0.0	16.0			40.321609804554015
2709	0.0	0.0	0.0	0.0	21.0	0.0	0.0	11.0			40.30427876467158
2071	0.0	0.0	0.0	2.0	12.0	0.0	0.0	0.0			40.29005400401043
9765	0.0	2.0	0.0	0.0	12.0	0.0	2.0	2.0			40.29005400401043
5534	12.0	4.0	0.0	0.0	2.0	8.0	0.0	0.0			40.29005400401043
4004	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
3237	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
4289	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
9681	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6359	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
3372	0.0	10.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6328	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
2736	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
7069	0.0	12.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
5580	24.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0			40.23594781085251
3676	0.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
3072	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6731	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
10522	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
3844	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6696	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6695	0.0	8.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
5029	0.0	16.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
3692	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
8999	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0			40.23594781085251
6206	2.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0			40.1747751225108
10951	0.0	5.0	0.0	0.0	0.0	2.0	6.0	0.0			40.1747751225108
6014	0.0	4.0	0.0	0.0	0.0	0.0	6.0	2.0			40.1747751225108
5593	2.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0			40.101352364096186
4666	4.0	14.0	0.0	0.0	11.0	0.0	0.0	6.0			39.930824301663634
10290	0.0	8.0	0.0	0.0	14.0	0.0	0.0	13.0			39.930824301663634
7271	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0			39.88984046564275
3429	3.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			39.88984046564275
2210	0.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0			39.88984046564275
3856	3.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0			39.88984046564275
1863	3.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0			39.88984046564275
3704	2.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0			39.88984046564274
1749	2.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0			39.86922187972343
8035	0.0	0.0	0.0	0.0	28.0	0.0	0.0	9.0			39.862330079872834
6668	0.0	0.0	0.0	0.0	9.0	0.0	0.0	16.0			39.84505890553239
4559	2.0	0.0	0.0	0.0	14.0	0.0	0.0	7.0			39.82772786564996
4650	20.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0			39.74898608080926
6534	4.0	0.0	0.0	0.0	6.0	0.0	0.0	8.0			39.74898608080926
1358	4.0	0.0	0.0	0.0	20.0	0.0	2.0	0.0			39.74898608080926
3423	3.0	10.0	0.0	0.0	10.0	0.0	0.0	7.0			39.715363586389664
5440	3.0	0.0	0.0	0.0	6.0	0.0	0.0	9.0			39.68687348081648
3018	6.0	5.0	0.0	0.0	0.0	0.0	0.0	19.0			39.68687348081647
5319	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0			39.58585994422888
7726	0.0	3.0	0.0	0.0	0.0	0.0	13.0	0.0			39.58585994422888
6622	0.0	13.0	0.0	0.0	0.0	0.0	13.0	0.0			39.58585994422888
1290	10.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0			39.4547835806946
6120	10.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0			39.4547835806946
3537	0.0	2.0	0.0	2.0	10.0	0.0	0.0	0.0			39.4547835806946
6766	2.0	0.0	0.0	0.0	10.0	0.0	0.0	8.0			39.4547835806946
7925	0.0	0.0	0.0	0.0	21.0	0.0	0.0	10.0			39.43416499477529
3222	2.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0			39.300925287360826
3841	0.0	11.0	0.0	1.0	8.0	2.0	0.0	0.0			39.300925287360826
3475	11.0	16.0	0.0	0.0	0.0	0.0	5.0	0.0			39.300925287360826
9533	0.0	2.0	0.0	0.0	4.0	0.0	7.0	0.0			39.23881268736804
3357	0.0	0.0	0.0	1.0	4.0	0.0	0.0	3.0			39.23881268736804
6683	0.0	11.0	0.0	0.0	12.0	0.0	0.0	13.0			39.21532008346027
4968	2.0	0.0	0.0	0.0	6.0	0.0	0.0	10.0			39.20156491660082
3195	0.0	0.0	0.0	0.0	14.0	0.0	0.0	12.0			39.189744580126415
8952	0.0	15.0	0.0	0.0	6.0	0.0	0.0	18.0			39.17394053694097
5812	2.0	10.0	0.0	0.0	9.0	0.0	0.0	8.0			38.97823268167298
2202	0.0	0.0	0.0	2.0	9.0	0.0	0.0	0.0			38.97823268167298
3427	9.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			38.97823268167298
3760	9.0	11.0	0.0	2.0	0.0	0.0	0.0	0.0			38.97823268167298
4737	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			38.91820298110626
2026	3.0	0.0	0.0	0.0	3.0	0.0	0.0	11.0			38.71201010907891
8770	8.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0			38.71201010907891
5520	0.0	12.0	0.0	0.0	6.0	0.0	0.0	17.0			38.633268324238216
5778	0.0	0.0	0.0	0.0	6.0	0.0	0.0	17.0			38.633268324238216
1163	9.0	9.0	0.0	1.0	6.0	0.0	0.0	0.0			38.57115572424543
3937	0.0	2.0	0.0	2.0	0.0	2.0	0.0	0.0			38.45143010338384
5410	8.0	3.0	0.0	0.0	2.0	0.0	0.0	8.0			38.45143010338384
10346	0.0	20.0	0.0	2.0	0.0	0.0	0.0	2.0			38.45143010338384
3199	2.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
3439	2.0	12.0	0.0	0.0	8.0	0.0	0.0	8.0			38.45143010338384
3765	0.0	5.0	0.0	2.0	0.0	2.0	0.0	0.0			38.45143010338384
1610	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
4012	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
3009	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0			38.45143010338384
3740	0.0	3.0	0.0	2.0	0.0	2.0	0.0	0.0			38.45143010338384
3919	2.0	9.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
3241	2.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
9258	0.0	6.0	0.0	2.0	0.0	0.0	0.0	2.0			38.45143010338384
3344	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			38.45143010338384
6460	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0			38.389317503391055
4343	10.0	2.0	0.0	0.0	0.0	0.0	0.0	13.0			38.38004966014444
4049	5.0	15.0	0.0	0.0	0.0	0.0	6.0	0.0			38.14744958196997
461	6.0	0.0	0.0	0.0	5.0	0.0	0.0	6.0			38.14744958196997
3249	7.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0			38.123094930797
5906	0.0	6.0	0.0	0.0	0.0	1.0	7.0	0.0			38.12309493079699
3940	0.0	9.0	0.0	1.0	15.0	0.0	0.0	1.0			38.12309493079699
6159	0.0	0.0	0.0	0.0	11.0	0.0	0.0	12.0			38.07402682355537
6770	5.0	0.0	0.0	0.0	8.0	2.0	0.0	1.0			37.86251492510193
2251	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0			37.86251492510192
6787	3.0	0.0	0.0	0.0	5.0	0.0	0.0	8.0			37.86251492510192
10736	0.0	10.0	0.0	0.0	8.0	0.0	5.0	0.0			37.86251492510192
9776	0.0	0.0	0.0	2.0	7.0	0.0	0.0	0.0			37.86251492510192
6195	0.0	0.0	0.0	0.0	12.0	0.0	0.0	11.0			37.67381328518768
10212	0.0	0.0	0.0	0.0	12.0	0.0	0.0	11.0			37.67381328518768
5091	0.0	10.0	0.0	0.0	22.0	0.0	0.0	8.0			37.649716853007945
10862	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0			37.63896993860722
10137	0.0	7.0	0.0	0.0	8.0	0.0	0.0	13.0			37.37669618283368
4090	3.0	2.0	0.0	0.0	8.0	0.0	0.0	6.0			37.37669618283368
3604	4.0	0.0	0.0	1.0	10.0	0.0	0.0	0.0			37.365345440160986
1389	10.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0			37.365345440160986
6171	7.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0			37.27359974682
5500	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0			37.27359974682
9116	3.0	3.0	0.0	0.0	26.0	0.0	0.0	3.0			37.27359974682
6062	0.0	5.0	0.0	0.0	0.0	0.0	11.0	0.0			37.27359974682
9717	1.0	12.0	0.0	1.0	0.0	0.0	2.0	0.0			37.27359974682
10404	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			37.19485796197931
4161	0.0	28.0	0.0	0.0	6.0	0.0	2.0	2.0			37.19485796197931
1562	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			37.19485796197931
9511	0.0	0.0	0.0	2.0	6.0	0.0	0.0	0.0			37.19485796197931
613	6.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0			37.19485796197931
6717	6.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0			37.19485796197931
6561	0.0	13.0	0.0	0.0	20.0	0.0	0.0	8.0			37.19485796197931
10366	0.0	0.0	0.0	0.0	9.0	0.0	0.0	12.0			37.1624190395856
4089	14.0	4.0	0.0	0.0	6.0	3.0	0.0	0.0			37.13274536198652
8767	0.0	0.0	0.0	0.0	15.0	0.0	0.0	9.0			36.88879454113937
3559	0.0	0.0	0.0	1.0	1.0	0.0	0.0	4.0			36.88879454113936
6712	0.0	9.0	0.0	0.0	3.0	0.0	0.0	19.0			36.88879454113936
10887	0.0	0.0	0.0	0.0	0.0	0.0	3.0	4.0			36.88879454113936
6407	0.0	9.0	0.0	0.0	7.0	0.0	0.0	13.0			36.78778100455176
6131	7.0	23.0	0.0	0.0	11.0	0.0	0.0	3.0			36.68468456853809
3833	2.0	7.0	0.0	1.0	3.0	1.0	0.0	0.0			36.68468456853809
8781	0.0	6.0	0.0	0.0	0.0	12.0	0.0	2.0			36.63561646129647
7774	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0			36.60594278369739
6032	6.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0			36.60594278369739
8299	11.0	10.0	0.0	0.0	0.0	0.0	4.0	0.0			36.56610193545151
5605	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			36.42410456284302
3879	0.0	4.0	0.0	2.0	5.0	0.0	0.0	0.0			36.42410456284302
1316	5.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0			36.42410456284302
1202	17.0	17.0	0.0	0.0	8.0	0.0	0.0	2.0			36.42410456284302
5265	0.0	0.0	0.0	0.0	9.0	0.0	0.0	11.0			36.36199196285023
4313	13.0	4.0	0.0	0.0	0.0	0.0	0.0	9.0			36.22113757801675
7880	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0			36.12012404142915
4402	3.0	6.0	0.0	0.0	0.0	0.0	6.0	0.0			36.12012404142915
6160	3.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0			36.12012404142915
3596	3.0	3.0	0.0	0.0	0.0	0.0	6.0	0.0			36.12012404142915
4728	5.0	2.0	0.0	0.0	0.0	0.0	0.0	14.0			36.03929935716238
805	5.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0			36.03929935716238
5816	5.0	20.0	0.0	0.0	0.0	0.0	0.0	14.0			36.03929935716238
4662	0.0	45.0	0.0	0.0	5.0	0.0	0.0	14.0			36.03929935716238
9925	0.0	0.0	0.0	0.0	20.0	0.0	3.0	0.0			36.01702760541547
8255	0.0	0.0	0.0	0.0	10.0	0.0	0.0	10.0			35.96842909197556
6421	0.0	6.0	0.0	0.0	0.0	0.0	10.0	0.0			35.96842909197556
5506	10.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0			35.96842909197556
10799	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0			35.93828582057478
2157	2.0	14.0	0.0	0.0	8.0	0.0	0.0	6.0			35.93828582057478
5978	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0			35.93828582057478
10155	0.0	0.0	0.0	0.0	0.0	3.0	0.0	8.0			35.835189384561104
10269	0.0	0.0	0.0	0.0	8.0	0.0	0.0	11.0			35.835189384561104
2269	0.0	0.0	0.0	0.0	8.0	0.0	0.0	11.0			35.835189384561104
1445	8.0	0.0	0.0	0.0	8.0	0.0	0.0	3.0			35.835189384561104
8023	2.0	2.0	0.0	0.0	3.0	0.0	2.0	1.0			35.8351893845611
6071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0			35.8351893845611
8406	10.0	0.0	0.0	0.0	12.0	0.0	0.0	2.0			35.80034603798063
4799	4.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0			35.77307678456832
620	0.0	0.0	0.0	0.0	14.0	0.0	0.0	8.0			35.51249677887325
4782	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0			35.51249677887324
7523	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			35.51249677887324
1751	4.0	19.0	0.0	2.0	0.0	0.0	0.0	0.0			35.51249677887324
5262	2.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0			35.51249677887324
2215	0.0	4.0	0.0	2.0	4.0	0.0	0.0	0.0			35.51249677887324
2935	4.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0			35.51249677887324
2029	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0			35.51249677887324
10576	0.0	0.0	0.0	0.0	2.0	4.0	0.0	3.0			35.45038417888046
10463	3.0	0.0	0.0	0.0	11.0	0.0	0.0	4.0			35.450384178880455
5008	2.0	0.0	0.0	0.0	2.0	1.0	1.0	1.0			35.24627420627918
2380	0.0	0.0	0.0	0.0	22.0	0.0	0.0	6.0			35.13657257019888
5099	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0			35.12769157319261
5020	0.0	10.0	0.0	0.0	8.0	0.0	4.0	0.0			35.12769157319261
9218	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0			35.12769157319261
9585	0.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0			35.12769157319261
9863	0.0	9.0	0.0	0.0	0.0	2.0	4.0	0.0			35.12769157319261
1477	8.0	27.0	0.0	0.0	4.0	0.0	0.0	4.0			35.12769157319261
3987	0.0	18.0	0.0	0.0	0.0	0.0	0.0	32.0			34.965075614664805
5275	0.0	31.0	0.0	0.0	0.0	0.0	0.0	32.0			34.965075614664805
6498	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0			34.965075614664805
2166	2.0	8.0	0.0	0.0	0.0	0.0	0.0	18.0			34.93745123500495
9575	0.0	0.0	0.0	0.0	2.0	0.0	0.0	18.0			34.93745123500495
7319	9.0	7.0	0.0	0.0	0.0	1.0	2.0	0.0			34.92358160059133
4034	2.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0			34.681713679170244
9398	2.0	0.0	0.0	0.0	6.0	0.0	0.0	6.0			34.681713679170244
8790	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
6725	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			34.657359027997266
7040	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
4647	0.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0			34.657359027997266
8348	3.0	0.0	0.0	0.0	3.0	0.0	0.0	7.0			34.657359027997266
4513	0.0	3.0	0.0	0.0	0.0	3.0	3.0	0.0			34.657359027997266
3340	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
5429	0.0	0.0	0.0	0.0	3.0	0.0	0.0	15.0			34.657359027997266
5774	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3953	0.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
4687	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3271	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3098	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3931	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3875	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
9437	0.0	2.0	0.0	0.0	0.0	3.0	3.0	0.0			34.657359027997266
4597	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			34.657359027997266
10051	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			34.657359027997266
3968	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
4199	3.0	9.0	0.0	0.0	15.0	0.0	0.0	3.0			34.657359027997266
3247	0.0	20.0	0.0	1.0	1.0	3.0	0.0	0.0			34.657359027997266
3858	0.0	13.0	0.0	3.0	0.0	0.0	0.0	0.0			34.657359027997266
3857	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0			34.657359027997266
8891	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0			34.657359027997266
9977	0.0	0.0	0.0	0.0	6.0	0.0	0.0	11.0			34.57861724315657
9679	0.0	9.0	0.0	0.0	0.0	0.0	9.0	0.0			34.53877639491069
10335	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0			34.53877639491069
2837	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0			34.53877639491069
4850	0.0	5.0	0.0	0.0	0.0	0.0	9.0	0.0			34.53877639491069
7571	0.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0			34.53877639491069
8283	0.0	0.0	0.0	0.0	19.0	0.0	0.0	6.0			34.43776285832308
9314	0.0	4.0	0.0	0.0	19.0	0.0	0.0	6.0			34.43776285832308
7895	0.0	0.0	0.0	0.0	19.0	0.0	0.0	6.0			34.43776285832308
1756	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			34.3967790223022
10814	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0			34.3967790223022
8286	3.0	0.0	0.0	0.0	2.0	0.0	0.0	8.0			34.3967790223022
8744	0.0	0.0	0.0	0.0	11.0	0.0	0.0	8.0			34.3967790223022
7162	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0			34.37616043638289
3453	0.0	0.0	0.0	0.0	7.0	0.0	0.0	10.0			34.37616043638289
8225	5.0	0.0	0.0	0.0	9.0	0.0	0.0	3.0			34.33466642230941
2758	4.0	2.0	0.0	1.0	5.0	0.0	0.0	0.0			34.33466642230941
6793	6.0	0.0	0.0	0.0	14.0	0.0	0.0	2.0			34.25592463746871
900	0.0	13.0	26.0	46.0	8.0	8.0	28.0	17.0		Y	34.04586883717267
8485	0.0	2.0	0.0	0.0	3.0	0.0	0.0	14.0			34.011973816621555
4147	5.0	4.0	0.0	0.0	5.0	0.0	0.0	4.0			34.01197381662155
5292	0.0	19.0	0.0	0.0	13.0	0.0	3.0	0.0			33.98970206487465
5127	4.0	4.0	0.0	0.0	10.0	3.0	0.0	0.0			33.899609537361265
2802	4.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0			33.899609537361265
6367	0.0	3.0	0.0	0.0	1.0	0.0	2.0	3.0			33.807863844020275
3363	2.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0			33.807863844020275
3136	6.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0			33.70850347326027
9635	6.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0			33.70850347326027
5776	0.0	0.0	0.0	0.0	4.0	0.0	0.0	12.0			33.696683136785865
570	8.0	2.0	0.0	0.0	9.0	0.0	0.0	2.0			33.48517123833243
5607	8.0	4.0	0.0	0.0	9.0	2.0	0.0	0.0			33.48517123833243
8639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0			33.32204510175204
5940	0.0	0.0	0.0	0.0	3.0	0.0	0.0	13.0			33.32204510175204
3568	3.0	0.0	0.0	0.0	3.0	0.0	0.0	6.0			33.32204510175204
9555	0.0	0.0	0.0	0.0	0.0	6.0	0.0	3.0			33.32204510175204
5287	0.0	2.0	0.0	0.0	15.0	0.0	0.0	6.0			33.32204510175204
5527	2.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0			33.21894866573836
7435	4.0	2.0	0.0	0.0	2.0	0.0	0.0	6.0			32.99935249606418
6944	0.0	0.0	0.0	0.0	14.0	0.0	0.0	6.0			32.99935249606418
1480	4.0	0.0	0.0	0.0	2.0	0.0	0.0	6.0			32.99935249606418
2334	0.0	0.0	0.0	0.0	14.0	0.0	0.0	6.0			32.99935249606418
7303	2.0	5.0	0.0	2.0	0.0	0.0	0.0	0.0			32.95836866004329
1917	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			32.95836866004329
6301	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0			32.95836866004329
1521	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0			32.95836866004329
9371	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0			32.95836866004329
9353	0.0	0.0	0.0	0.0	8.0	2.0	0.0	2.0			32.95836866004329
