INDEX	TT?(Y/N/MB/NA)	MACAQUE?(Y/N/MB/NA)	TC_OR_CT?(Y/N/MB/NA)	RELEVANT?(Y/N/MB/NA)	REVIEW(Y/N)	READ_BY(A/D/R)	COMMENT	DOI	PMID	PMCID	FULL_TEXT_URL	PDF_URL	TITLE	ABSTRACT	KEYWORDS
1528				MB	Y	D	Book Review, talks about connections of cortex, not sure how much thalamus is involved	lateral geniculate nucleus; intracortical; thalamocortical; cortical circuitry; LATERAL GENICULATE-NUCLEUS; CAT STRIATE CORTEX; CROSS-CORRELATION ANALYSIS; SPINY STELLATE NEURONS; CORTICAL SIMPLE CELLS; ORIENTATION SELECTIVITY; MACAQUE MONKEY; COMPLEX CELLS; INHIBITORY INTERNEURONS; INTRINSIC CONNECTIONS							
3250				N		D	Synaptic connections of relay and local circuit neurons; not about connectivity	interneuron; relay neuron; lateral geniculate nucleus; primate; intracellular horseradish peroxidase; presynaptic dendrite;							
669				MB		D									
186	N	N		N		D	diffusion tractography; human	Anatomy; DTI; Human; Macaque; Thalamus;							
644				N		R	Spot on, but deals with Marmoset monkey	Vision; Primate; Lateral geniculate nucleus; Striate cortex; Tract tracing; Thalamus;				N		R	Spot on, but deals with Marmoset monkey
604				MB		D									
345				MB		D		lamina I; spinothalamic; pain; thermosensory; homeostasis							
106			N	N		D	pallidal afferents to the thalamus								
1198		N		N		D	rats	Contralateral neglect; Medial agranular cortex; Lateral posterior nucleus; MEDIAL AGRANULAR CORTEX; DORSOCENTRAL STRIATUM; SUPERIOR COLLICULUS; SPATIAL NEGLECT; RHESUS-MONKEY; UNILATERAL NEGLECT; EFFERENT CONNECTIONS; VISUOSPATIAL NEGLECT; PREFRONTAL CORTEX; SUBSTANTIA-NIGRA							
2854				MB		D	Layer-Specific Genes in Mammalian Neocortex; On the basis of tracer injections in 3 monkeys, we found that the Nurr1+ neurons in layer 6A send some corticocortical, but not corticopulvinar, projections. Seems provide information about the no corticopulvinar projections	cerebral cortex; corticothalamic; cytoarchitecture; feedback; retrograde tracer; serotonin;							
153	N			N	Y	D		AGI; lateral agranular cortex; AGm; medial agranular cortex; ACA; anterior cingulate area; AIA; agranular insular area; C-P; caudate-putamen; DA; dopamine; ENK; enkephalin; FEF; frontal eye field; GP; globus pallidus; GPe; globus pallidus; external segment; GPi; globus pallidus; internal segment; IC-P; lateral part of the caudate-putamen; IVM; lateral part of the ventromedial thalamic nucleus; M; primary motor cortex; MD; mediodorsal thalamic nucleus; MDmc; mediodorsal thalamic nucleus; magnocellular subdivision; MDm; mediodorsal thalamic nucleus; medial segment; MD; mediodorsal thalamic nucleus; lateral segment; MDce; mediodorsal thalamic nucleus; central segment; NAcc; nucleus accumbens; PFC; prefrontal cortex; PL; prelimbic cortex; PMC; premotor cortex; rmGPi; rostromedial globus pallidus; internal segment; SMA; supplementary motor area; SNC; substantia nigra pars compacta; SNR; substantia nigra pars reticulata; SP; substance P; VA; ventroanterior thalamic nucleus; VAdc; ventral anterior thalamic nucleus; dencicellular subdivision; VAmc; ventral anterior thalamic nucleus; magnocellular subdivision; VApc; ventral anterior thalamic nucleus; parvicellular subdivision; VM; ventromedial thalamic nucleus; VL; ventrolateral thalamic nucleus; VAVL; ventroanterior-ventrolateral thalamic complex; VP; ventral pallidum;							
3038	Y			MB		D	We have used EM-autoradiography to determine the morphology of terminals in the inferior and lateral pulvinar which originate from neurons in visual cortex								
2582	N	Y		N		A									
107				MB		D	not likely to be relevant								
2167		N		N		D	Marmoset	bipolar cells; ganglion cells; koniocellular; parallel pathways; primate retina							
1124	N			N		D	PET imaging study; not TT; not focus on connectivity	External globus pallidus; Cortex; PET imaging; Opened cortico-striato-thalamo-cortical loops; Aversive processing; ANTERIOR CINGULATE CORTEX; MONKEY GLOBUS-PALLIDUS; OLD-WORLD MONKEY; BASAL GANGLIA; SUBTHALAMIC NUCLEUS; HUNTINGTONS-DISEASE; FUNCTIONAL-ANATOMY; EVOKED-POTENTIALS; PROJECTION NEURONS; MOTOR CONTROL							
38				MB		D	Thalamic projections of the dorsomedial prefrontal cortex; Cortical aspirations were made of the dorsomedial prefrontal sector in the rhesus monkey and the resultant anterograde and retrograde degeneration plotted. Retrograde changes were mapped using both cresyl violet and modified Fink-Heimer techniques.								
2454	N			N		D	Subthalamic stimulation								
1229		N		N		D	cebus monkeys	prefrontal cortex; cerebellum; thalamus; dentate nucleus; transneuronal transport; herpes simplex virus; primate							
2000		N		N		D	Rat	ANATOMY; VISION; AUDITION; CORTEX; LABELED CORTICAL-CELLS; CORTICOPONTINE PROJECTION; RHESUS-MONKEY; TOPOGRAPHIC ORGANIZATION; NUCLEUS REUNIENS; LARGE INJECTIONS; PONTINE NUCLEI; VISUAL-SYSTEM; AREAS; SQUIRRELS							
2067			N	N		D	subcortical and retinal circuitry of the primate inferior pulvinar; we used a magnetic resonance imaging (MRI)-guided stereotaxic injection system to inject bidirectional tracers in the separate subdivisions of the PI, the superior layers of the superior colliculus, the retina, and the lateral geniculate nucleus	marmoset; neural tracing; retina; superior colliculus; thalamus; vision; RRID: AB_10000347; RRID: AB_221544; LATERAL GENICULATE-NUCLEUS; THORNY GANGLION-CELLS; PRIMARY VISUAL-CORTEX; SUPERIOR COLLICULUS; MACAQUE MONKEY; STRIATE CORTEX; TREE SHREW; NEW-WORLD; NEUROCHEMICAL ORGANIZATION; ARCHITECTONIC SUBDIVISIONS							
6121	Y	Y	N	N		D	Prefrontal-Subthalamic Inputs								
2725				MB		D		Subthalamic nucleus; Premotor cortex; Supplementary motor area; Primary motor cortex; Basal ganglia; Monkey; Convergence; Motor control;							
1056	N			N		D		cerebellum; pallidum; substantia nigra; proprioception; thalamocortical projection; human; monkey; SINGLE-UNIT ANALYSIS; RHESUS-MONKEY; MACACA-MULATTA; BASAL GANGLIA; INTRACORTICAL MICROSTIMULATION; SOMATOTOPIC ORGANIZATION; CORTICAL PROJECTIONS; REVISED NOMENCLATURE; PREFRONTAL CORTEX; MACAQUE MONKEYS							
1644		N		N		D	from E30 to P7 in the cat. E30 was selected as the starting point for our study because it I	LATERAL GENICULATE-NUCLEUS; CATS VISUAL-CORTEX; GROWTH CONE MORPHOLOGY; INDIVIDUAL X-CELL; CEREBRAL-CORTEX; PRENATAL DEVELOPMENT; CORTICAL PROJECTIONS; SUBPLATE NEURONS; PIONEER NEURONS; MACAQUE MONKEY							
3062				MB		D	autoradiography; fetal rhesus monkeys aged from embryonic day 63 (E63) to E95								
2048	N			N		D	Pain Perception and Response	POSITRON-EMISSION-TOMOGRAPHY; HUMAN CINGULATE CORTEX; VENTRALIS CAUDALIS RESPOND; RHESUS-MONKEY; PREFRONTAL CORTEX; CORTICAL PROJECTIONS; SOMATOSENSORY CORTEX; CEREBRAL-CORTEX; FRONTAL-LOBE; HUMAN-BRAIN							
2447				MB		D	not likely; The pattern of acetylcholinesterase (AChE) reactivity was studied in the pulvinar and dorsal lateral geniculate nucleus (DLG) of the adult macaque monkey; In an attempt to determine the possible origin of a cholinergic input to the pulvinar, horseradish peroxidase (HRP) injections and choline acetyltransferase immunohistochemistry were also done								
330	Y	Y	Y	Y		D	inferior parietal cortex (area 7) to the nucleus ventralis posterior inferior, the magnocellular part of the medial geniculate nucleus, and some intralaminar nuclei; macaca fascicularis		Y	Y	Y	Y		D	inferior parietal cortex (area 7) to the nucleus ventralis posterior inferior, the magnocellular part of the medial geniculate nucleus, and some intralaminar nuclei; macaca fascicularis
742		N		N		A	Marmoset								
2425	N			N		D	Nucleus- and cell-specific expression of NMDA and non-NMDA receptor subunits								
2412				MB		D	in Early Postnatal Macaque Monkeys, not sure if can be used together with normal macaque monkeys								
150				MB		D									
3948	N			N		D	rat; Stereotactic injection into the macaque cerebellum								
1962				N		D	looks at organization of incoming cortical projections into columns	Fine Organization; Projection Pattern; Connectional System; Neighboring Neuron; Cortical Connection;				N		D	looks at organization of incoming cortical projections into columns
3520	Y	N	N	N		R/A	Corticostriatal projections; striatum is not part of thalamus		Y	N	N	N		R/A	Corticostriatal projections; striatum is not part of thalamus
1047	N			N		D	N	visual cortex; thalamocortical inputs; orientation selectivity; optical imaging of intrinsic signals; radial bias;							
580				MB		D	autoradiographic tracing technique								
1508				MB		D		accessory optic nuclei; pretectum; visual thalamus; ocular pursuit; optokinetic nystagmus; LATERAL GENICULATE-NUCLEUS; MEDIAL TERMINAL NUCLEUS; SUPERIOR TEMPORAL SULCUS; THALAMIC RETICULAR NUCLEUS; RECEPTIVE-FIELD PROPERTIES; HORSERADISH-PEROXIDASE; PRETECTAL COMPLEX; MACAQUE MONKEYS; PHYSIOLOGICAL CHARACTERIZATION; AUTORADIOGRAPHIC ANALYSIS							
1171	Y	Y	N	N		D	Caudate Head and Tail Receive Anatomically Distinct Cortical and Subcortical Inputs	basal ganglia; caudate; neural pathways; object value learning; rhesus monkey							
1856		N		N		D	prosimian galagos (Otolemur garnettii)	primate; tectum; visual system; thalamus; evolution							
2715		N		N		D	Rat	cytochrome oxidase histochemistry; intrinsic signal optical imaging; magnocellularparvocellular pathway; parallel visual pathways; retrograde tracing;							
574			N	N		D	spinothalamic pathways								
661		N		N		D	The morphology and connections of the posterior hypothalamus								
961		N		N		D	human patients	temporal lobe epilepsy; diaschisis; interictal brain SPECT; CROSSED CEREBELLAR DIASCHISIS; RHESUS-MONKEY; AMYGDALA; PROJECTIONS; SEIZURES; SYMPTOMS; CHILDREN							
794		N		N		D	squirrel monkey	horseradish peroxidase; thalamus; external cuneate nucleus; nuclei Z and X; mesencephalic nucleus; squirrel monkey;							
3139			N	N		D	Subcortical afferent connections of the amygdala								
26				MB		D	mediodorsal nucleus of the thalamus to orbital and medial prefrontal cortex								
2429	N			N		D									
1020				MB		D	not likely relevant; trigemino- and spinothalamic lamina I terminations in the posterior ventral medial nucleus of the macaque	marginal zone; nociception; thermoreception; spinothalamic tract; thalamus; LATERAL GENICULATE-NUCLEUS; THALAMIC NUCLEUS; 3-DIMENSIONAL ORGANIZATION; GABAERGIC NEURONS; TRACT TERMINALS; DORSAL COLUMN; CAT THALAMUS; MONKEY; PAIN; PROJECTIONS							
5104		N		N		D	Tree Shrews	geniculocortical; pulvinocortical; spiny stellate; pyramidal; type  vesicular glutamate transporter; synaptopodin; telencephalin; GABA; RRIDAB; RRIDAB; RRIDAB; RRIDAB; RRIDnif--							
1102				MB		D		AAV; anterograde projection; dopamine; immunohistochemistry; Macaca fuscata; VTA							
5088	N			N		D		excitatory neurotransmitter; vesicular glutamate transporters; glutamatergic projections; lateral geniculate nucleus; pulvinar complex; superior colliculus							
3324	N			N		D	lesion	activity-dependent gene expression; representational maps; thalamus; dorsal column nuclei; amputation; plasticity; afferent divergence;							
3034			N	N		D	Nigrothalamic projections; autoradiographic technics								
1393				MB		D		lentiviral vector; pseudotyping; retrograde gene transfer; cerebral cortex; thalamus; neuron specificity; inflammation; primates							
2100		N		N		D	owl monkeys	MEDIAL GENICULATE; INFERIOR COLLICULUS; FRONTAL LOBE; PULVINAR; MEDIAL GENICULATE-BODY; SUPERIOR TEMPORAL REGION; CORTICO-CORTICAL CONNECTIONS; CALLITHRIX-JACCHUS-JACCHUS; OLD-WORLD MONKEYS; RHESUS-MONKEY; INFERIOR COLLICULUS; TONOTOPIC ORGANIZATION; SQUIRREL-MONKEY; MACAQUE MONKEY							
347				MB		D	efferent pathways from the primary visual cortex, area 17								
1194		N		N		A	Rat	anterior thalamic nuclei; cingulate cortex; hippocampus; limbic system; Papez circuit; ANTERIOR THALAMIC NUCLEI; CINGULATE CORTICAL-LESIONS; HEAD-DIRECTION CELLS; SPATIAL MEMORY; RHESUS-MONKEY; EFFERENT CONNECTIONS; ALZHEIMERS-DISEASE; EPISODIC MEMORY; HIPPOCAMPAL-FORMATION; LATERODORSAL NUCLEUS							
2526	N	Y		N		A	Inmunohistology, not tracing	Tachykinin; Immunocytochemistry; Thalamus; Trigeminal; Monkey;							
3635			N	N		D						N		D	
1828			N	N		D	corticostriatal projections	basal ganglia; primary motor cortex; single-cell labeling; axonal collateralization; corticostriatal projections; MONKEY MACACA-FASCICULARIS; FRONTAL EYE FIELD; BASAL GANGLIA; SUBTHALAMIC NUCLEUS; PYRAMIDAL TRACT; MACAQUE MONKEY; EFFERENT CONNECTIONS; FUNCTIONAL-ANATOMY; CORTICAL INPUTS; CORTICOTHALAMIC FIBERS							
1705		N		N		D	cat	lateral suprasylvian sulcus; pyramidal neurons; fusiform neurons; visual cortex; feedforward feedback; VISUAL RESPONSE PROPERTIES; STRIATE CORTEX; LAMINAR DISTRIBUTION; REVERSIBLE INACTIVATION; SQUIRREL-MONKEY; MACAQUE MONKEY; ORGANIZATION; CONNECTIONS; CELLS; GYRUS							
1377		N		N		D	owl monkeys	Immunohistochemistry; Thalamus; Glutamate; Pain; Monkey;							
2843	N			N		D	Retrograde thalamic degeneration; lesion								
5087	N			N		D	Vestibular pathways involved in cognition	vestibular system; neuroanatomy; cognition; hippocampus; vestibular cortex; spatial orientation; basal ganglia; theta							
3171				MB		D									
10646															
2525	Y	Y	Y	Y		A	VB to somatosensory								
1473				MB		D	Convergence and branching patterns of round, type 2 corticopulvinar axons; not focus on conenctivity but axon morphology	BDA; visual system; corticothalamic; bifurcated axons; axon collaterals; DIVERGENT FEEDBACK CONNECTIONS; VISUAL RESPONSE PROPERTIES; MACACA MONKEY PULVINAR; MEYNERT CELLS PROJECT; MACAQUE MONKEY; STRIATE CORTEX; SUPERIOR COLLICULUS; AREA-MT; CORTICAL CONNECTIONS; LATERAL SUBDIVISIONS							
1403	N			N		D	repetitive transcranial magnetic stimulation (rTMS)								
1499				MB		D	LGN label following transneuronal rabies virus injections into macaque area V4; 	V1; V2; V3; V4; MT; rabies virus; visual cortex; connections; LATERAL GENICULATE-NUCLEUS; PRIMARY VISUAL-CORTEX; CENTRAL-NERVOUS-SYSTEM; NEW-WORLD MONKEYS; SUPERIOR COLLICULUS; CORTICAL CONNECTIONS; STRIATE CORTEX; MODULAR ORGANIZATION; PATHWAYS; DORSAL							
230			N	N		D	Prefrontal cortex projections to the basilar pons, thalamus not involved	Frontal lobe; Pons; Cerebellum; Connections; Anatomy; Behavior; Cognition;							
87				MB		D	Thalamic projections to areas 3a, 3b, and 4 in the sensorimotor cortex								
766	N			N		D	Functional organization of thalamocortical relays								
3660			N	N		D	Spinothalamic Tract								
2327				MB		D	not TT; but seems a good review of cortical connectivity	area specialization; connectional convergence; pyramidal cell type; tracer study; PRIMARY VISUAL-CORTEX; PROJECTION NEURONS; MACAQUE MONKEY; SINGLE-CELL; GENE; AREA; PATHWAYS; THALAMUS; LAMINAR; TARGETS							
1881	N			N		D		MEDIAL GENICULATE-BODY; VENTROLATERAL PREFRONTAL CORTEX; CENTRAL SEROTONERGIC NEUROTRANSMISSION; VESICULAR GLUTAMATE TRANSPORTERS; SUPERIOR TEMPORAL SULCUS; OLD-WORLD MONKEYS; RHESUS-MONKEY; FUNCTIONAL-ORGANIZATION; RESPONSE PROPERTIES; MACAQUE MONKEYS							
12				MB		D									
833				MB		D		retina; lateral geniculate nucleus; visual cortex; cortical magnification factor; transneuronal labelling; sensory sealing; dLGN; dorsal lateral geniculate nucleus of the thalamus; GC; retinal ganglion cell; HRP; horseradish peroxidase; M; linear cortical magnification factor; M; foveal linear cortical magnification factor; Ma; areal cortical magnification factor; Pγ; primate gamma retinal ganglion cell; TMB; tetramethlybenzidine-ammonium molybdate; WGA-HRP; wheatgerm agglutinated horseradish peroxidase;							
730				Y		D									
2862	N			N		D									
2621				MB		D	Autoradiographic; projection from the striate cortex to the lateral geniculate nucleus								
1371		N		N		D	rat	PREMOTOR CORTEX; CINGULATE CORTEX; PRELIMBIC CORTEX; INFRALIMBIC CORTEX; MACAQUE; SUPPLEMENTARY EYE FIELD; PHASEOLUS-VULGARIS-LEUCOAGGLUTININ; LATERODORSAL TEGMENTAL NUCLEUS; MEDIODORSAL THALAMIC NUCLEUS; STREPSIRHINE PRIMATE GALAGO; MONKEY MACACA-FASCICULARIS; LATERAL HYPOTHALAMIC AREA; PREFRONTAL CORTEX; RHESUS-MONKEY; MOTOR CORTEX							
1624		N		N		D	Cebus monkeys	Primate; Visual system; Thalamus; Connections; Calcium-binding proteins;							
24			N	N		D	Projections of the cerebellar and dorsal column nuclei upon the thalamus								
3588	Y	Y		MB		D	Subcortical afferents to The entorhinal cortex								
2554				MB	Y	D	review part 2	Pulvinar; inferior; Pulvinar; lateral; Striate cortex; Striate-pulvinar projections; Retinotopic representation; Macaca mulatta;							
1016		N		N		A	rat	CEREBELLUM; THALAMIC NUCLEI; ANATOMY; HISTOLOGY; SYNAPSES; RETROGRADE AXONAL-TRANSPORT; HORSERADISH-PEROXIDASE; RHESUS-MONKEY; PERFORATED SYNAPSES; ARCUATE PREMOTOR; REACTION-PRODUCT; DEXTRAN-AMINE; MOTOR CORTEX; CAT; ORGANIZATION							
1150				MB		D	Area V1 to subdivisions of the inferior pulvinar complex	Striate cortex; Extrastriate visual cortex; Subcortical visual pathway; Calcium-binding protein; Visual system; Thalamus; Primate;				N		D	
1448				MB		D	Subcortical projections of area 25 (subgenual cortex)	orbital cortex; prefrontal cortex; hypothalamus; amygdala; periaqueductal gray; MEDIAL PREFRONTAL CORTEX; DOPAMINE-BETA-HYDROXYLASE; PARABRACHIAL NUCLEUS; BRAIN-STEM; PARAVENTRICULAR NUCLEUS; CORTICAL PROJECTIONS; EFFERENT PROJECTIONS; STRIA TERMINALIS; BED NUCLEUS; TOPOGRAPHIC ORGANIZATION							
130			N	N		D	Trajectory of hippocampal fibres to the contralateral anterior thalamus and mammillary bodies	Commissure; fornix; hippocampus; hypothalamus; memory; postsubiculum; thalamus; subiculum							
1260			N	N		D	Amygdala to Posterior Orbitofrontal Cortex; I think thalamus is not involved	emotion and amygdala; neural circuits; OCD; orbitofrontal; synapse; thalamus							
702															
2909															
32				MB		D	focus is connectivity, but may contain relevant information	dopamine; dopamine transporter; dopaminergic systems; thalamus; human; monkey							
1478	N			N		D	The use of thalamotomy in the treatment of levodopa-induced dyskinesia	Parkinsonism; dyskinesia; levodopa; thalamotomy; primate model;							
9334			N	N		D	efferent projections of the zona incerta, which is a part of sub thalamus								
16				MB		D	An autoradiographic study; sensorimotor links to the thalamus and oculomotor nuclei								
10439	N			N		D	Glees staining of the monkey hypothalamus								
786				MB		D	Visual cortical projections and chemoarchitecture of macaque monkey pulvinar								
2301		N		N		D	Mouse	HIGH-FREQUENCY STIMULATION; SUPERIOR TEMPORAL SULCUS; GYRUS IN-VITRO; CORTICOTHALAMIC PROJECTIONS; RHESUS-MONKEY; AUDITORY CORTICES; DISTINGUISHING DRIVERS; ANTEROGRADE TRACER; FEEDBACK-CIRCUITS; PYRAMIDAL NEURONS							
2948	Y	Y	Y	MB		D	pathways between the dorsal lateral geniculate nucleus and visual cortex in old world and new world primates; Old World (Macaca, Papio, Erythrocebus, Cercopithecus) and New World (Saimiri, Cebus)		Y	Y	Y	Y		D	pathways between the dorsal lateral geniculate nucleus and visual cortex in old world and new world primates; Old World (Macaca, Papio, Erythrocebus, Cercopithecus) and New World (Saimiri, Cebus)
